#Month,Day,1980's Average,1990's Average,2000's Average,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
02,12,14476844,14368813,13918203,-9999,14185156,14121406,13442969,13553438,13709375,14137344,13952813,13612188,13463438,13679688,-9999
02,13,14496656,14378313,13940125,-9999,14245000,14130781,13443750,13552813,13722031,14124531,13962813,13699688,13510156,13684844,-9999
02,14,14529344,14382063,13949875,-9999,14342344,14150156,13501094,13533906,13750781,14050938,14023438,13764063,13527344,13615938,13947500
02,15,14548531,14394438,13957844,-9999,14412969,14153281,13620000,13508750,13790938,13960625,14054688,13807500,13585781,13762188,13991406
02,16,14566094,14399563,13970766,-9999,14463281,14185781,13684688,13507344,13773594,13895156,14089688,13861094,13620000,13831719,14018906
02,17,14589531,14432938,13982297,-9999,14516719,14239688,13636406,13508750,13771250,13916719,14157969,13920000,13632344,13887813,14027500
02,18,14605281,14458563,13995391,-9999,14554844,14269531,13570938,13460781,13763281,14051719,14204531,13966406,13623906,13854531,13953750
02,19,14632188,14470813,14016500,-9999,14552813,14284844,13454531,13436406,13786406,14080781,14095313,13917344,13641406,13844531,13904531
02,20,14655000,14479500,14027172,-9999,14573750,14268594,13489063,13441719,13861406,14120156,14060469,13928594,13647656,13856875,13886563
02,21,14670344,14499875,14048047,-9999,14596563,14256719,13574219,13482656,13886250,14200938,14034063,13930469,13627031,13755469,13916563
02,22,14697500,14511688,14071438,-9999,14628438,14298750,13584219,13487500,13878906,14305781,13985781,13982344,13640156,13769531,13953281
02,23,14727375,14524625,14083672,-9999,14634844,14304844,13690313,13482813,13895938,14376094,13978594,13998906,13666875,13897031,13996250
02,24,14757656,14513750,14095813,-9999,14619375,14317031,13780625,13478125,13917813,14429063,14041875,14009844,13655625,13964688,14116719
02,25,14763375,14515125,14105250,-9999,14619375,14284375,13847656,13451563,13919844,14437031,14095156,13935781,13600313,13998125,14185000
02,26,14764781,14493375,14123156,-9999,14645156,14272813,13888750,13479688,13842969,14415469,14170313,13922813,13638750,14049688,14220000
02,27,14823789,14478938,14135828,-9999,14684688,14292344,13944844,13561250,13760469,14428281,14253594,13940625,13625781,13980469,14221094
02,28,14797266,14458313,14159172,-9999,14707188,14323750,13957188,13619531,13766094,14456563,14298594,13991875,13661563,14018594,14182031
02,29,14778828,14454031,14166813,-9999,-9999,14315000,-9999,-9999,-9999,14465313,-9999,-9999,-9999,13883438,-9999
03,01,14760391,14449750,14174453,-9999,14748906,14265938,13973750,13598438,13836719,14476875,14372031,14037500,13674531,14080469,14164375
03,02,14750586,14450188,14188375,-9999,14795625,14158906,14008750,13595469,13810000,14448594,14412500,14092344,13693750,14312031,14195000
03,03,14738828,14439938,14187422,-9999,14802031,14115156,14007344,13648125,13807188,14430469,14379219,14159531,13675000,14405938,14131719
03,04,14737539,14439625,14195172,-9999,14743594,14147344,14036094,13638125,13825000,14386875,14377188,14215000,13721563,14406094,14051563
03,05,14728438,14428813,14192891,-9999,14683281,14158906,14057344,13642031,13870625,14398594,14412813,14314375,13766719,14338125,14078906
03,06,14682656,14439125,14200141,-9999,14666094,14213125,14098906,13664688,13847500,14423906,14406875,14350938,13811719,14360156,14042344
03,07,14710906,14444250,14200266,-9999,14656094,14279688,14080313,13681094,13819219,14430625,14372344,14358281,13847813,14390156,14096094
03,08,14737281,14430125,14197250,-9999,14664688,14314375,14074375,13712344,13845469,14441563,14284219,14375000,13887188,14295313,14142500
03,09,14738000,14444438,14190766,-9999,14630625,14322344,14077656,13740625,13895469,14516875,14185469,14353438,13860156,14252813,14181875
03,10,14734250,14460375,14189578,-9999,14596563,14360313,14069375,13741250,13945625,14495469,14158594,14330156,13802344,14266875,14235781
03,11,14739781,14441313,14187281,-9999,14585625,14333594,14078594,13782344,13935156,14479063,14127656,14307969,13743281,14323125,14218906
