1979	8	14	8.1569	75.793	7.8167
1979	8	16	7.9918	75.963	7.6327
1979	8	18	7.8383	76.168	7.4122
1979	8	20	7.6751	76.132	7.4503
1979	8	22	7.5884	76.34	7.2291
1979	8	24	7.6035	76.231	7.3454
1979	8	26	7.45	76.655	6.9014
1979	8	28	7.3895	76.757	6.7971
1979	8	30	7.304	77.013	6.5374
1979	9	1	7.3126	76.868	6.6836
1979	9	3	7.2991	76.731	6.824
1979	9	5	7.1578	77.061	6.4897
1979	9	7	7.147	77.083	6.4676
1979	9	9	7.1641	77.335	6.2192
1979	9	11	7.0492	77.342	6.2126
1979	9	13	7.0693	77.442	6.1143
1979	9	15	7.1088	77.46	6.0971
1979	9	17	7.0589	77.595	5.9675
1979	9	19	7.023	77.79	5.782
1979	9	21	6.9761	77.995	5.59
1979	9	23	7.119	77.963	5.6193
1979	9	25	7.1935	77.747	5.8226
1979	9	27	7.2371	78.261	5.346
1979	9	29	7.2213	78.006	5.5798
1979	10	1	7.4744	77.637	5.9272
1979	10	3	7.5953	77.288	6.2649
1979	10	5	7.8922	76.994	6.557
1979	10	7	7.9888	76.824	6.7288
1979	10	9	8.1672	76.742	6.8127
1979	10	11	8.2156	76.745	6.8089
1979	10	13	8.3781	76.321	7.2492
1979	10	15	8.6243	76.164	7.4158
1979	10	17	8.9976	76.606	6.9523
1979	10	19	9.248	76.278	7.295
1979	10	21	9.3355	76.489	7.0738
1979	10	23	9.5103	76.057	7.5309
1979	10	25	9.7533	76.316	7.2553
1979	10	27	9.9159	76.272	7.3011
1979	10	29	9.8746	76.741	6.8136
1979	10	31	9.9682	76.792	6.7616
1979	11	2	10.213	76.301	7.2705
1979	11	4	10.275	76.57	6.9892
1979	11	6	10.323	75.896	7.7049
1979	11	8	10.349	75.847	7.7581
1979	11	10	10.575	74.88	8.8484
1979	11	12	10.703	73.915	10.006
1979	11	14	10.913	73.44	10.601
1979	11	16	11.012	73.479	10.553
1979	11	18	11.107	72.954	11.228
1979	11	20	11.235	72.606	11.688
1979	11	22	11.407	72.25	12.168
1979	11	24	11.493	72.992	11.179
1979	11	26	11.653	72.196	12.241
1979	11	28	11.96	71.36	13.406
1979	11	30	12.173	71.125	13.745
1979	12	2	12.466	71.173	13.675
1979	12	4	12.552	70.528	14.619
1979	12	6	12.867	71.467	13.255
1979	12	8	13.109	70.386	14.831
1979	12	10	13.196	70.488	14.678
1979	12	12	13.387	70.448	14.739
1979	12	14	13.35	70.846	14.15
1979	12	16	13.412	70.905	14.064
1979	12	18	13.5	70.55	14.586
1979	12	20	13.683	69.511	16.169
1979	12	22	13.744	69.363	16.401
1979	12	24	13.849	69.454	16.258
1979	12	26	14.048	69.343	16.432
1979	12	28	14.208	69.299	16.501
1979	12	30	14.234	69.016	16.951
1980	1	1	14.343	68.942	17.069
1980	1	3	14.426	68.999	16.978
1980	1	5	14.495	68.974	17.018
1980	1	7	14.592	68.866	17.192
1980	1	9	14.696	68.493	17.796
1980	1	11	14.754	68.58	17.654
1980	1	13	14.851	68.728	17.414
1980	1	15	14.933	68.151	18.36
1980	1	17	15.122	67.758	19.018
1980	1	19	15.232	67.932	18.726
1980	1	21	15.268	67.888	18.799
1980	1	23	15.287	68.362	18.011
1980	1	25	15.324	67.94	18.711
1980	1	27	15.202	68.368	18.002
1980	1	29	15.359	67.92	18.746
1980	1	31	15.665	67.181	20.004
1980	2	2	15.549	68.089	18.462
1980	2	4	15.744	68.382	17.979
1980	2	6	15.839	67.859	18.848
1980	2	8	16.035	67.326	19.753
1980	2	10	15.963	67.467	19.513
1980	2	12	16.079	67.45	19.541
1980	2	14	16.12	67.196	19.978
1980	2	16	16.178	67.435	19.566
1980	2	18	16.215	67.366	19.686
1980	2	20	16.29	66.993	20.33
1980	2	22	16.166	66.831	20.614
1980	2	24	16.274	67.184	19.998
1980	2	26	16.206	67.365	19.687
1980	2	28	16.376	67.271	19.849
1980	3	1	16.31	66.953	20.4
1980	3	3	16.383	67.072	20.193
1980	3	5	16.417	67.023	20.278
1980	3	7	16.395	67.332	19.743
1980	3	9	16.315	67.032	20.263
1980	3	11	16.17	67.556	19.36
1980	3	13	16.101	67.674	19.16
1980	3	15	16.101	67.988	18.631
1980	3	17	16.098	67.677	19.154
1980	3	19	16.115	67.764	19.007
1980	3	21	16.012	67.728	19.069
1980	3	23	16.075	67.702	19.113
1980	3	25	16.075	67.839	18.881
1980	3	27	16.085	67.636	19.225
1980	3	29	15.981	68.106	18.434
1980	3	31	15.914	67.868	18.833
1980	4	2	15.78	68.243	18.208
1980	4	4	15.786	68.45	17.866
1980	4	6	15.83	68.097	18.45
1980	4	8	15.786	68.391	17.963
1980	4	10	15.773	68.249	18.197
1980	4	12	15.752	68.012	18.591
1980	4	14	15.661	68.383	17.976
1980	4	16	15.641	68.322	18.076
1980	4	18	15.567	68.157	18.35
1980	4	20	15.521	68.303	18.108
1980	4	22	15.519	67.858	18.85
1980	4	24	15.385	68.317	18.086
1980	4	26	15.28	68.214	18.255
1980	4	28	15.166	68.289	18.132
1980	4	30	14.993	68.286	18.136
1980	5	2	14.845	67.977	18.649
1980	5	4	14.645	68.514	17.763
1980	5	6	14.518	68.523	17.747
1980	5	8	14.445	68.584	17.647
1980	5	10	14.303	68.966	17.031
1980	5	12	14.123	69.033	16.924
1980	5	14	13.95	69.177	16.695
1980	5	16	13.892	69.523	16.15
1980	5	18	13.784	69.822	15.688
1980	5	20	13.627	70.023	15.378
1980	5	22	13.485	70.36	14.87
1980	5	24	13.452	70.631	14.466
1980	5	26	13.323	70.291	14.973
1980	5	28	13.134	70.941	14.011
1980	5	30	13.03	71.108	13.769
1980	6	1	12.813	71.559	13.125
1980	6	3	12.765	71.743	12.866
1980	6	5	12.701	72.001	12.508
1980	6	7	12.702	71.488	13.225
1980	6	9	12.675	72.095	12.379
1980	6	11	12.559	71.758	12.845
1980	6	13	12.338	72.917	11.277
1980	6	15	12.332	72.372	12.003
1980	6	17	12.226	72.149	12.304
1980	6	19	12.138	72.433	11.92
1980	6	21	12.088	72.673	11.598
1980	6	23	11.904	72.679	11.59
1980	6	25	11.758	72.884	11.32
1980	6	27	11.67	73.334	10.736
1980	6	29	11.54	73.253	10.841
1980	7	1	11.301	73.87	10.062
1980	7	3	11.085	74.103	9.7745
1980	7	5	10.999	73.64	10.349
1980	7	7	10.873	73.792	10.158
1980	7	9	10.712	73.873	10.059
1980	7	11	10.594	73.469	10.565
1980	7	13	10.327	73.859	10.075
1980	7	15	10.211	73.788	10.163
1980	7	17	9.9526	74.645	9.1233
1980	7	19	9.8569	74.765	8.9821
1980	7	21	9.7889	74.722	9.0328
1980	7	23	9.6042	74.953	8.7632
1980	7	25	9.3738	75.138	8.5506
1980	7	27	9.1766	74.992	8.7183
1980	7	29	9.0819	74.895	8.8312
1980	7	31	8.8844	74.853	8.8797
1980	8	2	8.7884	74.94	8.7791
1980	8	4	8.6397	74.998	8.7113
1980	8	6	8.568	75.016	8.6903
1980	8	8	8.3678	75.142	8.5459
1980	8	10	8.229	75.044	8.6581
1980	8	12	8.0659	75.139	8.5492
1980	8	14	7.8415	75.128	8.5615
1980	8	16	7.7889	75.447	8.201
1980	8	18	7.7854	75.431	8.219
1980	8	20	7.7374	75.358	8.3008
1980	8	22	7.7855	74.928	8.793
1980	8	24	7.5956	75.522	8.1163
1980	8	26	7.6965	75.103	8.5906
1980	8	28	7.602	75.196	8.4847
1980	8	30	7.629	75.462	8.1838
1980	9	1	7.6551	75.646	7.9794
1980	9	3	7.6377	75.625	8.002
1980	9	5	7.6123	75.814	7.7944
1980	9	7	7.6627	75.671	7.9514
1980	9	9	7.6723	75.585	8.047
1980	9	11	7.6236	75.87	7.7334
1980	9	13	7.604	75.869	7.7344
1980	9	15	7.6615	75.605	8.0247
1980	9	17	7.6722	75.834	7.772
1980	9	19	7.7157	75.662	7.9618
1980	9	21	7.758	75.621	8.0062
1980	9	23	7.8648	75.648	7.9763
1980	9	25	7.9319	75.674	7.9484
1980	9	27	8.024	75.722	7.8952
1980	9	29	8.0958	75.658	7.9661
1980	10	1	8.2797	75.547	8.0892
1980	10	3	8.2687	75.611	8.0174
1980	10	5	8.5392	75.911	7.6882
1980	10	7	8.575	75.685	7.9363
1980	10	9	8.9078	75.342	8.3189
1980	10	11	9.0612	75.393	8.2613
1980	10	13	9.2265	75.514	8.1255
1980	10	15	9.2899	75.292	8.3752
1980	10	17	9.3335	75.619	8.009
1980	10	19	9.4316	75.022	8.6834
1980	10	21	9.5662	74.849	8.8844
1980	10	23	9.6464	74.911	8.8121
1980	10	25	9.6797	74.704	9.0544
1980	10	27	9.9005	74.496	9.3005
1980	10	29	9.9637	74.012	9.887
1980	10	31	10.261	74.019	9.8781
1980	11	2	10.513	73.901	10.024
1980	11	4	10.589	73.848	10.089
1980	11	6	10.739	73.722	10.246
1980	11	8	10.898	73.294	10.788
1980	11	10	10.961	72.646	11.635
1980	11	12	11.084	72.836	11.383
1980	11	14	11.184	72.474	11.864
1980	11	16	11.309	72.89	11.313
1980	11	18	11.441	72.353	12.028
1980	11	20	11.736	71.876	12.681
1980	11	22	11.844	71.485	13.229
1980	11	24	12.191	71.062	13.834
1980	11	26	12.329	71.23	13.593
1980	11	28	12.562	71.023	13.891
1980	11	30	12.707	70.6	14.513
1980	12	2	12.75	70.636	14.459
1980	12	4	13.127	71.089	13.797
1980	12	6	13.207	71.333	13.446
1980	12	8	13.372	70.39	14.825
1980	12	10	13.414	70.444	14.744
1980	12	12	13.667	69.523	16.151
1980	12	14	13.788	69.214	16.637
1980	12	16	14.012	68.517	17.757
1980	12	18	13.89	69.413	16.323
1980	12	20	13.777	69.784	15.745
1980	12	22	13.866	69.507	16.175
1980	12	24	13.86	69.717	15.849
1980	12	26	14.066	69.339	16.439
1980	12	28	14.397	69.001	16.975
1980	12	30	14.175	69.451	16.263
1981	1	1	14.381	69.602	16.027
1981	1	3	14.606	68.989	16.994
1981	1	5	14.563	68.772	17.342
1981	1	7	14.819	68.785	17.321
1981	1	9	14.735	69.567	16.082
1981	1	11	14.801	68.803	17.293
1981	1	13	14.748	68.712	17.439
1981	1	15	14.872	68.672	17.504
1981	1	17	15.129	68.08	18.478
1981	1	19	15.168	68.263	18.174
1981	1	21	15.156	68.07	18.495
1981	1	23	15.239	68.469	17.835
1981	1	25	15.322	67.962	18.675
1981	1	27	15.462	68.021	18.577
1981	1	29	15.606	67.557	19.359
1981	1	31	15.699	67.775	18.989
1981	2	2	15.776	68.018	18.581
1981	2	4	15.743	67.559	19.356
1981	2	6	15.809	67.868	18.832
1981	2	8	15.691	67.594	19.296
1981	2	10	15.525	68.533	17.73
1981	2	12	15.544	68.073	18.49
1981	2	14	15.608	68.11	18.429
1981	2	16	15.662	68.211	18.26
1981	2	18	15.689	67.88	18.812
1981	2	20	15.83	67.966	18.668
1981	2	22	15.763	67.497	19.461
